entidad_a,enticve1,numeral,nombre1,presup1,presup2,presup3
28,28,9,SECRETARIA DE EDUCACION,19828855144,21364436543,21291043449
28,28,10,SECRETARIA DE OBRAS PUBLICAS,3119297192,4910003460,3941112214
28,28,11,SECRETARIA PESCA Y ACUACULTURA,39880601,39688685,39501189
28,28,12,SECRETARIA DE SALUD,NSS,NSS,10268959689
28,28,13,SECRETARIA DE SEGURIDAD PUBLICA,3234527589,3365036276,3350352771
28,28,14,SECRETARIA DE TURISMO,72469824,93213461,92924461
28,28,15,SECRETARIA DEL TRABAJO,161825138,178274118,175921705
28,28,16,CONTRALORIA GUBERNAMENTAL,166091315,234408191,233520470
28,28,17,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE TAMAULIPAS,30456335,26877053,26877053
28,28,18,CENTRO REGIONAL DE FORMACION DOCENTE E INVESTIGACION EDUCATIVA,13081055,15555389,15555389
28,28,19,COLEGIO DE BACHILLERES DEL ESTADO DE TAMAULIPAS,291987589,599811583,599811583
28,28,20,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE TAMAULIPAS,284086515,305506162,305506161
28,28,21,COLEGIO DE TAMAULIPAS,10837121,10510289,10510289
28,28,22,COLEGIO SAN JUAN SIGLO XXI,10992613,12410580,12410580
28,28,23,COMISION DE CAZA Y PESCA DEPORTIVA DE TAMAULIPAS,12361556,12692937,12692937
28,28,24,COMISION DE ENERGIA DE TAMAULIPAS,33785304,29006415,29006415
28,28,25,COMISION DE PARQUES Y BIODIVERSIDAD DE TAMAULIPAS,66537288,77800665,77800665
28,28,26,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO,NSS,NSS,NSS
28,28,27,COMISION ESTATAL DE AGUA DE TAMAULIPAS,52381228,93339096,93331887
28,28,28,CONSEJO TAMAULIPECO DE CIENCIA Y TECNOLOGIA,9344533,9282075,9282075
28,28,29,INSTITUTO DE LA JUVENTUD DE TAMAULIPAS,14172367,13335811,13335811
28,28,30,INSTITUTO DE LAS MUJERES EN TAMAULIPAS,19654977,39161425,39161425
28,28,31,INSTITUTO DE PREVISION Y SEGURIDAD SOCIAL DEL ESTADO DE TAMAULIPAS,20805069,39511064,39511064
28,28,32,INSTITUTO DEL DEPORTE DE TAMAULIPAS,114702909,157823720,157823720
28,28,33,INSTITUTO METROPOLITANO DE PLANEACION DEL SUR DE TAMAULIPAS,7125470,6149185,6149185
28,28,34,INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE TAMAULIPAS,91611855,94978831,94978831
28,28,35,INSTITUTO TAMAULIPECO DE BECAS ESTIMULOS Y CREDITOS EDUCATIVOS,166868253,54665917,54665917
28,28,36,INSTITUTO TAMAULIPECO DE CAPACITACION PARA EL EMPLEO,3356811802,328571971,328571971
28,28,37,INSTITUTO TAMAULIPECO DE EDUCACION PARA ADULTOS,163449734,161618377,161616284
28,28,38,INSTITUTO TAMAULIPECO DE INFRAESTRUCTURA FISICA Y EDUCATIVA,27949708,236382967,236382967
28,28,39,INSTITUTO TAMAULIPECO DE VIVIENDA Y URBANISMO,125158920,182466487,182466487
28,28,40,INSTITUTO TAMAULIPECO PARA LA CULTURA Y LAS ARTES,144313771,142538532,142538532
28,28,41,INSTITUTO TECNOLOGICO SUPERIOR DE EL MANTE,16592871,20395308,20395308
28,28,42,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,7318889,6538035,6538035
28,28,43,SERVICIOS DE SALUD DE TAMAULIPAS,7107567312,9303725496,9303725496
28,28,44,SISTEMA ESTATAL RADIO TAMAULIPAS,21448899,24627419,24627419
28,28,45,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DE TAMAULIPAS,745979090,897861410,897861338
28,28,46,UNIVERSIDAD DE SEGURIDAD Y JUSTICIA DE TAMAULIPAS,27735504,32690921,32690921
28,28,47,UNIVERSIDAD POLITECNICA DE ALTAMIRA,15675659,36742895,36742895
28,28,48,UNIVERSIDAD POLITECNICA DE LA REGION RIBEREÑA,11010669,24226801,24226801
28,28,49,UNIVERSIDAD POLITECNICA DE VICTORIA,24042557,56467826,56467826
28,28,50,UNIVERSIDAD TECNOLOGICA DE ALTAMIRA,40619722,105360224,105360224
28,28,51,UNIVERSIDAD TECNOLOGICA DE MATAMOROS,47141397,118535093,118535093
28,28,52,UNIVERSIDAD TECNOLOGICA DE NUEVO LAREDO,36992970,95543918,95543918
28,28,53,UNIVERSIDAD TECNOLOGICA DE TAMAULIPAS NORTE,43481602,107434932,107434932
28,28,54,UNIVERSIDAD TECNOLOGICA DEL MAR DE TAMAULIPAS BICENTENARIO,9605981,25738390,25738390
29,29,1,DESPACHO DEL GOBERNADOR,109791135,109791135,97780815
29,29,2,SECRETARIA DE GOBIERNO,163801194,163801194,173801194
29,29,3,SECRETARIA DE FINANZAS,487611839,487611839,459553037
29,29,4,SECRETARIA DE TURISMO,37443985,37443985,37707448
29,29,5,SECRETARIA DE DESARROLLO ECONOMICO,52970365,52970365,40764615
29,29,6,SECRETARIA DE INFRAESTRUCTURA,1644145027,1644145027,1514562266
29,29,7,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE TLAXCALA,1144708353,1157535091,1157535091
29,29,8,SECRETARIA DE MOVILIDAD Y TRANSPORTE,109970698,109970698,105383475
29,29,9,SECRETARIA DE IMPULSO AGROPECUARIO,314101064,314101064,308342364
29,29,10,SECRETARIA DE LA FUNCION PUBLICA,35684048,35684048,38787277
29,29,11,SECRETARIA DE MEDIO AMBIENTE,99372812,99372812,88959808
29,29,12,SECRETARIA DE CULTURA,50253629,50253629,46614251
29,29,13,SECRETARIA DE BIENESTAR,465709649,465709649,463223742
29,29,14,SECRETARIA DE SEGURIDAD CIUDADANA,810364415,810364415,810364415
29,29,15,SECRETARIA DE ORDENAMIENTO TERRITORIAL Y VIVIENDA,118693543,118693543,119334440
29,29,16,SECRETARIA DEL TRABAJO Y COMPETITIVIDAD,34798887,34798887,34798887
29,29,17,SECRETARIA DE SALUD SALUD DE TLAXCALA,2784591617,3748888659,3635966100
29,29,18,OFICIALIA MAYOR DE GOBIERNO,257119033,257119033,278983756
29,29,19,PROCURADURIA GENERAL DE JUSTICIA DEL ESTADO,275070312,275070312,259718214
29,29,20,COORDINACION GENERAL DE COMUNICACION,31988802,31988803,29786585
29,29,21,COORDINACION GENERAL DE PLANEACION E INVERSION,51000000,51000000,46200000
29,29,22,PROCURADURIA DE PROTECCION AL AMBIENTE DEL ESTADO DE TLAXCALA,20000000,20000000,16474492
29,29,23,COORDINACION DE RADIO CINE Y TELEVISION,31152184,31152184,30989616
29,29,24,CASA DE LAS ARTESANIAS,12054510,12054510,10864476
29,29,25,COORDINACION ESTATAL DE PROTECCION CIVIL,13390435,13390435,13390435
29,29,26,COMISION EJECUTIVA DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,423837901,423164481,424692936
29,29,27,INSTITUTO ESTATAL DE LA MUJER,12688069,12688069,28689214
29,29,28,INSTITUTO TLAXCALTECA DE ASISTENCIA ESPECIALIZADA A LA SALUD,34364245,34367245,34367245
29,29,29,COMISION ESTATAL DE ARBITRAJE MEDICO,2901128,2901128,3061846
29,29,30,CENTRO DE EDUCACION CONTINUA Y A DISTANCIA UNIDAD TLAXCALA DEL INSTITUTO POLITECNICO NACIONAL,9788121,9788121,7372810
29,29,31,INSTITUTO TLAXCALTECA DE LA JUVENTUD,8946370,8946370,7899230
29,29,32,CONSEJO ESTATAL DE POBLACION,4021959,4021959,3086854
29,29,33,COLEGIO DE BACHILLERES DEL ESTADO DE TLAXCALA,296278576,289992389,289992389
29,29,34,INSTITUTO DEL DEPORTE DE TLAXCALA,28826237,28826237,76254850
29,29,35,COMISION ESTATAL PARA LA PROTECCION CONTRA RIESGOS SANITARIOS,12195000,20231330,19617382
29,29,36,INSTITUTO DE CATASTRO,7674794,7674794,7323883
29,29,37,INSTITUTO DE CAPACITACION DE TRABAJO DEL ESTADO DE TLAXCALA,81693163,81693163,68722978
29,29,38,COORDINACION DE SERVICIO SOCIAL DE INSTITUCIONES DE EDUCACION SUPERIOR,1570051,1570051,1447051
29,29,39,COLEGIO DE ESTUDIOS SUPERIORES CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE TLAXCALA,267203811,540422862,565903640
29,29,40,INSTITUTO TLAXCALTECA DE LA INFRAESTRUCTURA FISICA EDUCATIVA,194890595,194890595,152448008
29,29,41,UNIVERSIDAD POLITECNICA DE TLAXCALA,112851628,130151725,130118424
29,29,42,INSTITUTO TECNOLOGICO SUPERIOR DE TLAXCO,15111321,15111321,15827367
29,29,43,UNIVERSIDAD TECNOLOGICA DE TLAXCALA,40930000,45003394,45003394
29,29,44,INSTITUTO TLAXCALTECA PARA LA EDUCACION DE LOS ADULTOS,64432705,69121596,67976181
29,29,45,EL COLEGIO DE TLAXCALA ASOCIACION CIVIL,18321016,18321016,17185471
29,29,46,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,265015708,459655953,454301502
29,29,47,UNIDAD DE SERVICIOS EDUCATIVOS DE TLAXCALA,6199833761,6288215934,6288215934
29,29,48,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE TLAXCALA,66986135,69205028,65560358
29,29,49,COMISION ESTATAL DE AGUA DE TLAXCALA,16191266,16191266,14518447
29,29,50,CENTRO DE SERVICIOS INTEGRALES PARA EL TRATAMIENTO DE AGUAS RESIDUALES DEL ESTADO DE TLAXCALA,55498582,55498582,55839859
29,29,51,UNIVERSIDAD POLITECNICA DE TLAXCALA REGION PONIENTE,17887734,17887734,17887734
29,29,52,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE TLAXCALA,15643015,15643015,15228260
29,29,53,CENTRO DE REHABILITACION INTEGRAL Y ESCUELA EN TERAPIA FISICA Y REHABILITACION,14095279,14095279,14563553
29,29,54,PENSIONES CIVILES DEL ESTADO DE TLAXCALA,486819,486819,416619
29,29,55,FONDO MACRO PARA EL DESARROLLO INTEGRAL DE TLAXCALA,12906954,12906954,11206954
29,29,56,FIDEICOMISO CIUDAD INDUSTRIAL XICOHTENCATL,21333511,21333511,19201541
29,29,57,INSTITUTO TLAXCALTECA DE DESARROLLO TAURINO,2990431,2834934,2203186
29,29,58,COMISION EJECUTIVA DE ATENCION A VICTIMAS Y OFENDIDOS,4734046,4734046,4710048
30,30,1,OFICINA DEL C GOBERNADOR,113148446,113148446,112910487
30,30,2,SECRETARIA DE DESARROLLO AGROPECUARIO RURAL Y PESCA,251574148,251574148,517684960
30,30,3,SECRETARIA DE SALUD,8030420,8030420,17797996327
30,30,4,SECRETARIA DE EDUCACION,50342911024,50342911024,56399258281
30,30,5,SECRETARIA DE DESARROLLO SOCIAL,629955817,629955817,527592764
30,30,6,SECRETARIA DE DESARROLLO ECONOMICO Y PORTUARIO,95396157,95396157,195327966
30,30,7,SECRETARIA DE GOBIERNO,487420075,487420075,596470072
30,30,8,SECRETARIA DE FINANZAS Y PLANEACION,10831067639,10831067639,6691203503
30,30,9,COORDINACION GENERAL DE COMUNICACION SOCIAL,69176150,69176150,433080020
30,30,10,CONTRALORIA GENERAL,153630650,153630650,188204142
30,30,11,SECRETARIA DE INFRAESTRUCTURA Y OBRAS PUBLICAS,1553517437,1553517437,2362822533
30,30,12,OFICINA DEL PROGRAMA DE GOBIERNO,33371736,33371736,33011967
30,30,13,SECRETARIA DE SEGURIDAD PUBLICA,5811808609,5811808609,5691875081
30,30,14,SECRETARIA DE TRABAJO PREVISION SOCIAL Y PRODUCTIVIDAD,117917149,117917149,398147612
30,30,15,SECRETARIA DE TURISMO Y CULTURA,129386504,129386504,167196142
30,30,16,SECRETARIA DE PROTECCION CIVIL,88803981,88803981,87301688
30,30,17,SECRETARIA DE MEDIO AMBIENTE,189874025,189874025,126876074
30,30,18,SERVICIOS DE SALUD DE VERACRUZ,14493064214,14493064214,17940300415
30,30,19,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,1514533446,1514533446,1137029174
30,30,20,COMISION DE ARBITRAJE MEDICO,12471779,12471779,13341815
30,30,21,ACADEMIA VERACRUZANA DE LAS LENGUAS INDIGENAS,6083122,6083122,6224702
30,30,22,INSTITUTO VERACRUZANO DEL DEPORTE,81028936,81028936,135001375
30,30,23,INSTITUTO DE ESPACIOS EDUCATIVOS DEL ESTADO DE VERACRUZ,415750412,415750412,796568068
30,30,24,COLEGIO DE BACHILLERES DEL ESTADO DE VERACRUZ,1355476718,1355476718,1754519237
30,30,25,INSTITUTO TECNOLOGICO SUPERIOR DE MISANTLA,38771945,38771945,232390017
30,30,26,INSTITUTO TECNOLOGICO SUPERIOR DE SAN ANDRES TUXTLA,47057782,47057782,100728553
30,30,27,INSTITUTO TECNOLOGICO SUPERIOR DE TANTOYUCA,50936590,50936590,87327012
30,30,28,INSTITUTO TECNOLOGICO SUPERIOR DE COSAMALOAPAN,34584051,34584051,93267123
30,30,29,INSTITUTO TECNOLOGICO SUPERIOR DE PANUCO,47003990,47003990,85323387
30,30,30,INSTITUTO TECNOLOGICO SUPERIOR DE POZA RICA,89891791,89891791,141882361
30,30,31,INSTITUTO TECNOLOGICO SUPERIOR DE XALAPA,96842658,96842658,149915025
30,30,32,INSTITUTO TECNOLOGICO SUPERIOR DE COATZACOALCOS,103397442,103397442,174992721
30,30,33,INSTITUTO TECNOLOGICO SUPERIOR DE TIERRA BLANCA,57431458,57431458,102700197
30,30,34,INSTITUTO TECNOLOGICO SUPERIOR DE ALAMO,38806235,38806235,73592032
30,30,35,INSTITUTO TECNOLOGICO SUPERIOR DE ACAYUCAN,52633192,52633192,106052123
30,30,36,INSTITUTO TECNOLOGICO SUPERIOR DE LAS CHOAPAS,47331168,47331168,121250580
30,30,37,INSTITUTO TECNOLOGICO SUPERIOR DE HUATUSCO,46855632,46855632,78292952
30,30,38,INSTITUTO TECNOLOGICO SUPERIOR DE ALVARADO,45893940,45893940,84108535
30,30,39,INSTITUTO TECNOLOGICO SUPERIOR DE PEROTE,31586050,31586050,53986235
30,30,40,INSTITUTO TECNOLOGICO SUPERIOR DE ZONGOLICA,36057455,36057455,74270621
30,30,41,INSTITUTO TECNOLOGICO SUPERIOR DE NARANJOS,27813276,27813276,47609560
30,30,42,INSTITUTO TECNOLOGICO SUPERIOR DE CHICONTEPEC,17638571,17638571,30293528
30,30,43,INSTITUTO TECNOLOGICO SUPERIOR DE MARTINEZ DE LA TORRE,26128886,26128886,47134334
30,30,44,INSTITUTO TECNOLOGICO SUPERIOR DE JESUS CARRANZA,21391494,21391494,41499515
30,30,45,INSTITUTO TECNOLOGICO SUPERIOR DE RODRIGUEZ CLARA,20203702,20203702,36153463
30,30,46,INSTITUTO VERACRUZANO DE EDUCACION PARA LOS ADULTOS,234788706,234788706,245169331
30,30,47,COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA,277391204,277391204,349640344
30,30,48,UNIVERSIDAD TECNOLOGICA DEL SURESTE,45768528,45768528,96552545
30,30,49,UNIVERSIDAD TECNOLOGICA DEL CENTRO,89132285,89132285,141376233
30,30,50,UNIVERSIDAD TECNOLOGICA DE GUTIERREZ ZAMORA,44372531,44372531,68662781
30,30,51,CONSEJO VERACRUZANO DE INVESTIGACION CIENTIFICA Y DESARROLLO TECNOLOGICO,8499470,8499470,61870556
30,30,52,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS,403560242,403560242,471044769
30,30,53,COLEGIO DE VERACRUZ,33960332,33960332,37872962
30,30,54,UNIVERSIDAD POLITECNICA DE HUATUSCO,22481880,22481880,41778256
30,30,55,UNIVERSIDAD POPULAR AUTONOMA DE VERACRUZ,37903236,37903236,45065703
30,30,56,INSTITUTO VERACRUZANO DE LA VIVIENDA,158636888,158636888,258526331
30,30,57,AGENCIA ESTATAL DE ENERGIA DEL ESTADO DE VERACRUZ,12500000,12500000,12360776
30,30,58,INSTITUTO VERACRUZANO DE LAS MUJERES,23000000,23000000,50026510
30,30,59,INSTITUTO VERACRUZANO DE DESARROLLO MUNICIPAL,9907164,9907164,8555848
30,30,60,COMISION EJECUTIVA PARA LA ATENCION INTEGRAL A VICTIMAS DEL DELITO,95000000,95000000,97226448
30,30,61,CENTRO DE JUSTICIA PARA MUJERES DEL ESTADO DE VERACRUZ,10000000,10000000,9072902
30,30,62,INSTITUTO DE PENSIONES DEL ESTADO,3299572739,3299572739,8944877947
30,30,63,COMISION DEL AGUA DEL ESTADO DE VERACRUZ,1291753666,1291753666,2543572174
30,30,64,RADIOTELEVISION DE VERACRUZ,103473629,103473629,124316480
30,30,65,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,18500000,18500000,16114521
30,30,66,INSTITUTO DE LA POLICIA AUXILIAR Y PROTECCION PATRIMONIAL,1085488675,1085488675,1615148317
30,30,67,ACADEMIA REGIONAL DE SEGURIDAD PUBLICA DEL SURESTE,21042791,21042791,19669257
30,30,68,INSTITUTO DE CAPACITACION PARA EL TRABAJO,219769437,219769437,229029362
30,30,69,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE,23000000,23000000,36289108
30,30,70,INSTITUTO VERACRUZANO DE LA CULTURA,98542090,98542090,101143964
30,30,71,PROCURADURIA ESTATAL DE PROTECCION AL MEDIO AMBIENTE,378552677,378552677,212641664
30,30,72,FIDEICOMISO FONDO DEL FUTURO,NSS,NSS,NSS
31,31,1,SECRETARIA DE DESARROLLO RURAL,401038367,401038367,507580591
31,31,2,SECRETARIA DE PESCA Y ACUACULTURA SUSTENTABLES,105548096,105548096,117380041
31,31,3,SECRETARIA DE LA CULTURA Y LAS ARTES,409529213,409529213,410574397
31,31,4,SECRETARIA DE ADMINISTRACION Y FINANZAS,1107035512,1107035512,1341596071
31,31,5,CONSEJERIA JURIDICA,119499553,119499553,118943810
31,31,6,SECRETARIA DE INVESTIGACION INNOVACION Y EDUCACION SUPERIOR,140149133,140149133,168053973
31,31,7,SECRETARIA DE DESARROLLO SOCIAL,496838529,496838529,508245207
31,31,8,DESPACHO DEL GOBERNADOR,28767200,28767200,31661778
31,31,9,SECRETARIA DE FOMENTO ECONOMICO Y TRABAJO,483675016,483675016,277103682
31,31,10,SECRETARIA DE EDUCACION,11349238775,11349238775,11275676333
31,31,11,SECRETARIA DE LA CONTRALORIA GENERAL,113386551,113386551,99956314
31,31,12,SECRETARIA GENERAL DE GOBIERNO,472815187,472815187,504834310
31,31,13,SECRETARIA DE LAS MUJERES,82531406,82531406,89123361
31,31,14,FISCALIA GENERAL DEL ESTADO,460721055,460721055,449794957
31,31,15,SECRETARIA DE DESARROLLO SUSTENTABLE,152159912,152159912,127125831
31,31,16,SECRETARIA DE SALUD,79110,79110,0
31,31,17,SECRETARIA DE SEGURIDAD PUBLICA,3250124321,3250124321,3483418634
31,31,18,SECRETARIA DE OBRAS PUBLICAS,13960172,13960172,29149528
31,31,19,SECRETARIA DE FOMENTO TURISTICO,79640459,79640459,188796607
31,31,20,FIDEICOMISO GARANTE DE LA ORQUESTA SINFONICA DE YUCATAN,31075863,31075863,30189466
31,31,21,FIDEICOMISO PUBLICO PARA LA ADMINISTRACION DEL PALACIO DE LA MUSICA,11967763,11967763,13787610
31,31,22,INSTITUTO DE INFRAESTRUCTURA CARRETERA DE YUCATAN,275092350,275092350,412582010
31,31,23,SISTEMA TELE YUCATAN S A DE C V,32978023,32978023,34947505
31,31,24,INSTITUTO DEL DEPORTE DEL ESTADO DE YUCATAN,232047958,232047958,253972751
31,31,25,FIDEICOMISO PUBLICO PARA LA ADMINISTRACION DE LA RESERVA TERRITORIAL DE UCU,344282753,344282753,110808531
31,31,26,INSTITUTO DE MOVILIDAD Y DESARROLLO URBANO TERRITORIAL,500886384,500886384,618111470
31,31,27,INSTITUTO DE VIVIENDA DEL ESTADO DE YUCATAN,591430763,591430763,445536558
31,31,28,ADMINISTRACION DEL PATRIMONIO DE LA BENEFICENCIA PUBLICA DEL ESTADO DE YUCATAN,2202501,2202501,10657190
31,31,29,INSTITUTO PARA EL DESARROLLO DE LA CULTURA MAYA DEL ESTADO DE YUCATAN,14159618,14159618,14606777
31,31,30,INSTITUTO PARA LA INCLUSION DE LAS PERSONAS CON DISCAPACIDAD DEL ESTADO DE YUCATAN,5106984,5106984,4619876
31,31,31,JUNTA DE ASISTENCIA PRIVADA DEL ESTADO DE YUCATAN,3539471,3539471,3308930
31,31,32,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA EN YUCATAN,623471609,623471609,611231351
31,31,33,AGENCIA PARA EL DESARROLLO DE YUCATAN,2500000,2500000,5780834
31,31,34,INSTITUTO PROMOTOR DE FERIAS DE YUCATAN,100367509,100367509,116739058
31,31,35,INSTITUTO YUCATECO DE EMPRENDEDORES,29757683,29757683,53813046
31,31,36,COLEGIO DE BACHILLERES DEL ESTADO DE YUCATAN,519032520,519032520,537637468
31,31,37,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE YUCATAN,141080139,141080139,149485332
31,31,38,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE YUCATAN,100361069,100361069,96013184
31,31,39,ESCUELA SUPERIOR DE ARTES DE YUCATAN,32156336,32156336,34891691
31,31,40,INSTITUTO DE EDUCACION PARA ADULTOS DEL ESTADO DE YUCATAN,101103238,101103238,94121811
31,31,41,INSTITUTO TECNOLOGICO SUPERIOR DE MOTUL,22809560,22809560,39655079
31,31,42,INSTITUTO TECNOLOGICO SUPERIOR DE PROGRESO,23633763,23633763,48834303
31,31,43,INSTITUTO TECNOLOGICO SUPERIOR DE VALLADOLID,16450284,16450284,48882648
31,31,44,INSTITUTO TECNOLOGICO SUPERIOR DEL SUR DEL ESTADO DE YUCATAN,17093767,17093767,43872153
31,31,45,UNIVERSIDAD DE ORIENTE,31163350,31163350,29889844
31,31,46,UNIVERSIDAD POLITECNICA DE YUCATAN,18270599,18270599,29473666
31,31,47,UNIVERSIDAD TECNOLOGICA DEL CENTRO,25723053,25723053,21989066
31,31,48,UNIVERSIDAD TECNOLOGICA REGIONAL DEL SUR,33474443,33474443,43363089
31,31,49,UNIVERSIDAD TECNOLOGICA DEL MAYAB,28226596,28226596,25823586
31,31,50,UNIVERSIDAD TECNOLOGICA DEL PONIENTE,18255012,18255012,19208520
31,31,51,UNIVERSIDAD TECNOLOGICA METROPOLITANA,140221815,140221815,132205139
31,31,52,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,14988486,14988486,14696820
31,31,53,SECRETARIA TECNICA DE PLANEACION Y EVALUACION,23920117,23920117,53786815
31,31,54,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,21373985,21373985,19383595
31,31,55,INSTITUTO DE SEGURIDAD SOCIAL DE LOS TRABAJADORES DEL ESTADO DE YUCATAN,2139437335,2139437335,2191759463
31,31,56,CENTRO ESTATAL DE TRASPLANTES DE YUCATAN,2579954,2579954,2557212
31,31,57,HOSPITAL COMUNITARIO DE PETO YUCATAN,42958695,42958695,40969774
31,31,58,HOSPITAL COMUNITARIO DE TICUL YUCATAN,50783898,50783898,48283111
31,31,59,HOSPITAL DE LA AMISTAD COREA MEXICO,73495795,73495795,73926813
31,31,60,HOSPITAL GENERAL DE TEKAX YUCATAN,0,0,0
31,31,61,SERVICIOS DE SALUD DE YUCATAN,5330716840,5330716840,5087865574
31,31,62,INSTITUTO PARA EL DESARROLLO Y CERTIFICACION DE LA INFRAESTRUCTURA FISICA EDUCATIVA Y ELECTRICA DE YUCATAN,91957727,91957727,357231894
31,31,63,INSTITUTO PARA LA CONSTRUCCION Y CONSERVACION DE OBRA PUBLICA EN YUCATAN,334948106,334948106,297820531
31,31,64,JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATAN,547327407,547327407,554000158
31,31,65,INSTITUTO DE SEGURIDAD JURIDICA PATRIMONIAL DE YUCATAN,71778972,71778972,88494107
31,31,66,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE YUCATAN,10416250,10416250,10716279
31,31,67,FIDEICOMISO PUBLICO PARA EL DESARROLLO DEL TURISMO DE REUNIONES EN YUCATAN,49484746,49484746,80582639
31,31,68,PATRONATO DE LAS UNIDADES DE SERVICIOS CULTURALES Y TURISTICOS DEL ESTADO DE YUCATAN,262483602,262483602,401532771
32,32,1,JEFATURA DE OFICINA DEL C GOBERNADOR,199162678,199162678,166737406
32,32,2,SECRETARIA GENERAL DE GOBIERNO,197250202,197250202,172116252
32,32,3,SECRETARIA DE FINANZAS,2749792176,2749792176,3837205231
32,32,4,SECRETARIA DE SEGURIDAD PUBLICA,1677218194,1677218194,1296321098
32,32,5,SECRETARIA DE ADMINISTRACION,202134290,202134290,167199416
32,32,6,SECRETARIA DE LA FUNCION PUBLICA,115750415,115750415,105936629
32,32,7,SECRETARIA DE ECONOMIA,150687499,150687499,168791483
32,32,8,SECRETARIA DE TURISMO,59495996,59495996,65218683
32,32,9,SECRETARIA DE OBRAS PUBLICAS,953658525,953658525,647371998
32,32,10,SECRETARIA DE EDUCACION,10796058023,10796058023,10824504525
32,32,11,SECRETARIA DE DESARROLLO SOCIAL,501757823,501757823,390172427
32,32,12,SECRETARIA DE SALUD,264250,264250,264250
32,32,13,SECRETARIA DE DESARROLLO URBANO VIVIENDA Y ORDENAMIENTO TERRITORIAL,224433554,224433554,229291489
32,32,14,SECRETARIA DEL AGUA Y MEDIO AMBIENTE,313872284,313872284,165361264
32,32,15,SECRETARIA DEL CAMPO,300000000,300000000,409264089
32,32,16,SECRETARIA DE LAS MUJERES,38396613,38396613,68680390
32,32,17,SECRETARIA DEL ZACATECANO MIGRANTE,50775509,50775509,31363165
32,32,18,COORDINACION GENERAL JURIDICA,41854743,41854743,48051588
32,32,19,COORDINACION ESTATAL DE PLANEACION,28804445,28804445,25925087
32,32,20,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,382248234,382248234,469645255
32,32,21,CONSEJO ESTATAL DE DESARROLLO ECONOMICO,3383669,3383669,3181049
32,32,22,CONSEJO ZACATECANO DE CIENCIA TECNOLOGIA E INNOVACION,40176967,40176967,41323441
32,32,23,SERVICIOS DE SALUD DE ZACATECAS,3590355921,3590355921,4413936145
32,32,24,INSTITUTO DE LA DEFENSORIA PUBLICA,35919684,35919684,62605645
32,32,25,INSTITUTO DE CULTURA FISICA Y DEPORTE DEL ESTADO DE ZACATECAS,91902112,91902112,118438595
32,32,26,SISTEMA ZACATECANO DE RADIO Y TELEVISION,34566204,34566204,31523258
32,32,27,PATRONATO ESTATAL DE PROMOTORES VOLUNTARIOS,2803879,2803879,10139239
32,32,28,INSTITUTO ZACATECANO DE EDUCACION PARA ADULTOS,79449178,79449178,86157928
32,32,29,INSTITUTO DE CAPACITACION PARA EL TRABAJO,3353796,3353796,9371334
32,32,30,INSTITUTO ZACATECANO DE CULTURA RAMON LOPEZ VELARDE,151578195,151578195,169134232
